name BSO CB CIB IC LI MSO OF SSO SA TC BW RGB T
775.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
776.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
777.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
778.jpg 0 0 0.0 0 1.0 0 1 0 0 0 0 0 1
779.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
780.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
781.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
782.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
783.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
784.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
785.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
786.jpg 0 1 0.0 0 0.0 0 0 1 0 1 0 1 0
787.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
788.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
789.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
790.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
791.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 0
792.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
793.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 1 1
794.jpg 0 0 0.0 0 1.0 0 1 0 1 0 0 0 1
795.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
796.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
797.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
798.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
799.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
800.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
801.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
802.jpg 1 0 0.0 0 1.0 0 0 0 1 0 0 0 1
803.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
804.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
805.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
806.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
807.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
808.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
809.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
810.jpg 1 0 0.0 0 0.0 0 0 0 1 0 0 1 1
811.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
812.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
813.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 1
814.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
815.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
816.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
817.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
818.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
819.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
820.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
821.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
822.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
823.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
824.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
825.jpg 0 1 0.0 1 0.0 0 0 0 0 0 0 1 1
826.jpg 0 1 0.0 0 1.0 0 0 0 1 0 0 1 1
827.jpg 1 0 0.0 0 0.0 1 0 0 0 0 0 1 1
828.jpg 0 1 1.0 0 0.0 0 0 1 0 0 0 1 1
829.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
830.jpg 0 1 0.0 0 0.0 1 0 0 0 0 0 1 1
831.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
832.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 0 1
833.jpg 0 0 1.0 1 0.0 0 0 0 0 0 0 1 1
834.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
835.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
836.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
837.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
838.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
839.jpg 1 0 0.0 0 1.0 0 0 0 1 0 0 1 1
840.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
841.jpg 0 0 0.0 1 0.0 0 0 1 1 0 0 1 1
842.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
843.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
844.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
845.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
846.jpg 0 0 0.0 1 0.0 0 0 1 0 0 0 1 1
847.jpg 0 1 1.0 0 0.0 0 1 0 0 0 0 0 1
848.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 0 1
849.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
850.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
851.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
852.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
853.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
854.jpg 0 0 0.0 1 0.0 0 0 0 0 1 0 1 0
855.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
856.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
857.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
858.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
859.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
860.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
861.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
862.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
863.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
864.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
865.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
866.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
867.jpg 0 0 1.0 0 0.0 0 0 0 0 1 0 1 0
868.jpg 1 0 0.0 0 0.0 1 1 0 0 0 0 0 1
869.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
870.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
871.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
872.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
873.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
874.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
875.jpg 1 1 1.0 1 0.0 0 0 0 0 0 0 1 1
876.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
877.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 0
878.jpg 0 0 1.0 0 0.0 1 0 0 0 1 0 1 1
879.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 0
880.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
881.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
882.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
883.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
884.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
885.jpg 0 1 1.0 0 0.0 0 0 0 0 1 0 1 0
886.jpg 1 0 1.0 0 0.0 0 0 0 0 1 0 1 1
887.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
888.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
889.jpg 0 0 0.0 0 1.0 0 0 0 1 1 0 0 1
890.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
891.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
892.jpg 0 1 1.0 0 0.0 1 0 0 1 1 0 1 0
893.jpg 0 0 0.0 0 0.0 1 1 0 0 0 0 0 1
894.jpg 0 0 0.0 0 1.0 1 0 0 0 0 0 1 1
895.jpg 0 0 1.0 0 1.0 0 0 0 0 0 0 0 1
896.jpg 1 0 1.0 0 0.0 1 0 0 0 0 0 1 1
897.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 0 1
898.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
899.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
900.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
901.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 0
902.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 0 1
903.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
904.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
905.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 1
906.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 0
907.jpg 0 0 1.0 0 1.0 0 0 0 0 0 0 1 1
908.jpg 0 0 0.0 0 0.0 0 0 0 0 1 1 1 0
909.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
910.jpg 0 0 0.0 0 0.0 0 0 0 1 1 0 1 1
911.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 0 1
912.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
913.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
914.jpg 0 1 0.0 0 0.0 1 0 0 0 0 0 1 1
915.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 1
916.jpg 0 1 0.0 0 0.0 0 0 0 1 1 0 0 0
917.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
918.jpg 0 0 1.0 0 0.0 0 0 0 0 1 0 1 0
919.jpg 0 0 0.0 0 1.0 0 0 1 1 0 0 0 1
920.jpg 1 0 1.0 0 0.0 0 0 0 1 0 0 0 1
921.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
922.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
923.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
924.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
925.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
926.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
927.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
928.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 0 0
929.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
930.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
931.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
932.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
933.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
934.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
935.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
936.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
937.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
938.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
939.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
940.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
941.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
942.jpg 0 0 0.0 0 0.0 1 0 0 0 0 1 1 1
943.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 1 1
944.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
945.jpg 0 1 1.0 0 0.0 0 0 0 0 1 0 1 1
946.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
947.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 0
948.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 0
949.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
950.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
951.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
952.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
953.jpg 0 0 0.0 0 0.0 1 0 0 0 1 0 1 0
954.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
955.jpg 1 0 1.0 0 0.0 0 0 0 1 0 0 1 1
956.jpg 0 1 1.0 0 0.0 0 1 0 0 1 0 0 0
957.jpg 0 0 1.0 0 0.0 0 0 0 0 1 0 1 1
958.jpg 1 0 1.0 0 0.0 0 0 0 0 1 0 1 0
959.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
960.jpg 0 0 0.0 0 1.0 0 0 0 1 1 0 0 0
961.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
962.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
963.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
964.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
965.jpg 0 0 0.0 0 0.0 0 0 0 1 1 0 0 0
966.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
967.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
968.jpg 0 0 0.0 0 0.0 0 0 0 1 1 0 1 0
969.jpg 0 1 0.0 0 0.0 1 0 0 0 0 0 1 1
970.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
971.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
972.jpg 1 0 1.0 0 1.0 0 0 0 0 0 0 1 1
973.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
974.jpg 1 0 1.0 0 0.0 0 1 0 0 1 0 0 0
975.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
976.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
977.jpg 1 0 1.0 0 1.0 0 0 0 1 0 0 0 1
978.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
979.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
980.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
981.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
982.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
983.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
984.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
985.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
986.jpg 0 1 1.0 0 0.0 1 0 0 0 1 0 1 1
987.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
988.jpg 0 0 0.0 0 1.0 0 0 0 0 1 0 0 0
989.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
990.jpg 0 0 0.0 0 0.0 1 1 0 0 0 0 0 1
991.jpg 0 1 0.0 0 0.0 0 0 0 0 1 0 1 0
992.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
993.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 1 1
994.jpg 1 0 1.0 0 0.0 0 0 0 1 0 0 0 1
995.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
996.jpg 0 0 0.0 1 0.0 0 0 0 0 0 0 1 1
997.jpg 0 1 0.0 0 0.0 0 0 0 0 1 0 1 0
998.jpg 0 0 0.0 0 1.0 0 0 0 1 1 0 0 0
999.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1000.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1001.jpg 0 0 1.0 1 0.0 0 0 0 0 0 0 1 1
1002.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1003.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1004.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1005.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1006.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1007.jpg 1 0 1.0 0 0.0 0 0 0 0 1 0 1 1
1008.jpg 0 1 0.0 0 0.0 0 0 0 0 1 0 1 0
1009.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1010.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1011.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1012.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1013.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1014.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 0 1
1015.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1016.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 1 1
1017.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1018.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 0 1
1019.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1020.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1021.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1022.jpg 0 0 1.0 0 0.0 0 1 0 0 0 0 0 1
1023.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1024.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1025.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
1026.jpg 1 0 0.0 0 1.0 0 0 0 1 0 0 0 1
1027.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1028.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1029.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
1030.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1031.jpg 1 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1032.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1033.jpg 1 1 1.0 0 0.0 0 1 0 0 1 0 0 0
1034.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 1
1035.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1036.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1037.jpg 1 0 1.0 0 0.0 0 0 0 0 1 0 1 0
1038.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1039.jpg 1 0 1.0 0 1.0 0 0 0 1 0 0 0 1
1040.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1041.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1042.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1043.jpg 1 0 0.0 0 1.0 0 0 0 0 0 0 0 0
1044.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1045.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1046.jpg 1 0 1.0 0 0.0 1 0 0 0 1 0 1 0
1047.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1048.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1049.jpg 0 0 0.0 0 1.0 0 0 0 0 1 0 0 0
1050.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1051.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1052.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
1053.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1054.jpg 0 0 1.0 0 0.0 1 0 0 0 0 0 1 1
1055.jpg 0 0 1.0 0 0.0 0 0 0 0 1 0 1 0
1056.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1057.jpg 0 1 1.0 0 0.0 0 0 0 0 0 0 1 1
1058.jpg 0 1 0.0 0 0.0 0 0 1 0 0 0 1 1
1059.jpg 0 0 0.0 0 0.0 1 1 0 0 0 0 0 1
1060.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 0 1
1061.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1062.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1063.jpg 0 0 1.0 0 1.0 0 0 0 0 0 0 1 0
1064.jpg 0 0 1.0 0 0.0 0 1 0 0 0 0 0 1
1065.jpg 1 1 0.0 0 1.0 1 0 0 1 0 0 0 1
1066.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1067.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1068.jpg 1 0 1.0 0 0.0 0 0 0 1 0 0 0 1
1069.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1070.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1071.jpg 0 0 1.0 0 0.0 0 1 0 0 0 0 0 1
1072.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1073.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1074.jpg 1 0 1.0 0 0.0 1 0 0 0 0 0 1 1
1075.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1076.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1077.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1078.jpg 1 0 1.0 0 0.0 1 0 0 0 0 0 1 1
1079.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
1080.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1081.jpg 0 0 0.0 0 1.0 0 0 1 0 0 0 1 1
1082.jpg 0 0 0.0 0 0.0 1 0 0 0 1 0 1 0
1083.jpg 1 0 1.0 0 0.0 0 0 0 0 1 0 1 0
1084.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 0 1
1085.jpg 0 0 0.0 0 0.0 0 0 1 0 0 0 1 1
1086.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1087.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1088.jpg 0 0 0.0 0 0.0 0 0 1 0 1 0 1 0
1089.jpg 1 0 1.0 0 0.0 0 0 0 0 1 0 1 0
1090.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 0 1
1091.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1092.jpg 0 1 0.0 0 0.0 1 0 0 0 0 0 1 1
1093.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1094.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1095.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 0 1
1096.jpg 1 0 0.0 0 0.0 0 0 0 0 1 0 1 0
1097.jpg 0 1 0.0 0 0.0 0 1 0 0 0 0 0 1
1098.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1099.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1100.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1101.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1102.jpg 0 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1103.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1104.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
1105.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1106.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1107.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
1108.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 0 1
1109.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1110.jpg 0 1 1.0 0 0.0 1 0 0 0 1 0 1 0
1111.jpg 0 1 0.0 0 0.0 0 0 0 0 0 0 1 1
1112.jpg 0 0 0.0 0 0.0 0 1 0 0 1 0 0 0
1113.jpg 0 0 1.0 0 1.0 0 0 0 0 0 0 1 1
1114.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1115.jpg 0 0 0.0 0 0.0 1 0 0 0 1 0 1 1
1116.jpg 1 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1117.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1118.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1119.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1120.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1121.jpg 0 0 0.0 1 0.0 0 0 0 0 1 1 1 0
1122.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
1123.jpg 0 0 1.0 1 0.0 0 0 0 0 0 0 1 1
1124.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1125.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1126.jpg 1 0 0.0 1 0.0 0 0 0 0 0 0 1 1
1127.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 1 1
1128.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 0
1129.jpg 0 1 0.0 0 0.0 0 0 0 0 1 0 1 0
1130.jpg 0 0 1.0 0 1.0 0 0 0 1 0 0 0 1
1131.jpg 0 0 0.0 1 1.0 0 1 0 0 1 0 0 0
1132.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
1133.jpg 0 0 0.0 0 1.0 0 0 0 0 0 0 1 1
1134.jpg 0 1 1.0 0 0.0 1 0 0 0 0 0 1 1
1135.jpg 0 0 0.0 0 0.0 0 0 0 0 1 0 1 1
1136.jpg 0 1 0.0 0 1.0 0 0 0 1 0 0 0 1
1137.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1138.jpg 0 0 0.0 0 0.0 1 0 0 0 0 0 1 1
1139.jpg 0 0 0.0 0 0.0 0 0 0 1 0 0 0 1
1140.jpg 0 1 0.0 0 1.0 0 0 1 0 0 0 1 1
1141.jpg 1 0 1.0 0 0.0 0 0 0 0 0 0 1 1
1142.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1143.jpg 0 1 1.0 0 0.0 1 0 0 0 1 0 1 0
1144.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1145.jpg 0 1 1.0 1 0.0 0 0 0 0 1 0 1 1
1146.jpg 0 1 0.0 0 0.0 0 0 0 1 0 0 1 1
1147.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1148.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 0 1
1149.jpg 0 0 0.0 0 1.0 0 0 0 1 0 0 1 1
1150.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1151.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1152.jpg 1 0 0.0 0 0.0 0 1 0 0 0 0 0 1
1153.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1154.jpg 0 0 0.0 0 0.0 0 1 0 0 0 0 0 1
1155.jpg 1 0 0.0 0 1.0 0 0 0 0 1 0 0 0
1156.jpg 0 0 0.0 0 0.0 0 0 0 0 0 0 1 1
1157.jpg 0 0 1.0 1 0.0 0 0 0 0 1 0 1 0
